,read_name,avg_match,ref_start_primary,ref_start_secondary,ref_name_primary,ref_name_secondary,is_reverse_primary,is_reverse_secondary
55,1876ecfa-6c37-43f6-871b-7a5aed1b7884,9211.5,40932,44121,EM60,EM11,True,True
56,32bb114d-3204-46f8-b523-460509a9d77c,9192.5,44211,47400,EM60,EM11,True,True
57,5857ef39-9a55-45d7-9cc7-0522ecd36e04,9152.5,46276,49465,EM60,EM11,True,True
58,f6f95bc2-97d2-4e84-8d98-caf2d7e4b99a,9151.0,42608,45870,EM60,EM11,True,True
59,2eba759e-74e9-49f3-a885-5e996d0306ba,9063.5,45438,48627,EM60,EM11,True,True
60,eb4f3481-efc0-41db-a166-4a1d64edc79d,9038.0,48079,44920,EM11,EM60,True,True
61,ae8469a8-aa5d-40d2-81c6-4087999fea78,9020.0,48101,44920,EM11,EM60,False,False
62,9e22f7a7-5d91-492d-b8ef-24032736b459,9018.0,77194,74053,EM11,EM60,True,True
63,872b9869-c1df-490c-af02-8d1e56acd3eb,8991.5,79586,76419,EM11,EM60,True,True
64,59bec864-c52f-4dc8-88ec-f49656fb26f2,8957.0,47825,51013,EM60,EM11,False,False
65,26600974-1911-4433-b7dc-2f5ad6fe1599,8954.0,47109,43920,EM11,EM60,True,True
66,537e5f46-c7ea-497d-9d63-8bcd9d10d7d6,8951.5,42042,45231,EM60,EM11,False,False
67,ee346378-d021-4a4e-a753-9723284d5ed5,8889.5,49305,61743,EM60,EM11,True,True
68,0b6e8fb6-799f-4933-97aa-aa0b48490324,8855.5,75642,78809,EM60,EM11,True,True
69,04923748-2be5-4c04-9e60-83459958eba3,8844.0,49892,46783,EM11,EM60,False,False
70,1a4fcf3d-ce08-4315-b59f-24aee1138b81,8809.5,76581,79751,EM60,EM11,True,True
71,32a3a414-f403-4610-af08-cb98520fe5ee,8800.5,46521,49715,EM60,EM11,False,False
72,1710e08c-de06-4392-aeab-f1a75beca189,8767.5,75741,78908,EM60,EM11,False,False
73,d4dadbec-c082-4052-be0b-111b7c82598d,8752.5,46181,49376,EM60,EM11,False,False
74,1c17518f-0296-447b-83d2-c203fafb0527,8663.0,45483,48672,EM60,EM11,True,True
75,02ab1949-ebc1-4553-906e-b982b6a3dd1c,8638.0,78357,75190,EM11,EM60,True,True
76,afc86621-cf03-44c4-9a73-02870abb13f4,8628.5,76983,80150,EM60,EM11,False,False
77,9bc3c913-a226-419a-934f-86314b1aa12d,8560.5,43970,47159,EM60,EM11,True,True
78,4dfe4b25-fc94-42a7-afbf-6b49ea26be11,8557.0,46850,50039,EM60,EM11,False,False
79,21114d40-82c1-4b01-9e4a-149f5e313ef7,8499.0,47403,44214,EM11,EM60,False,False
80,451ae4f9-27b2-4a22-9bcd-93993516b4de,8467.5,75385,78552,EM60,EM11,True,True
81,a77b4b3e-61bb-4be8-b79b-f415e4ec1266,8435.0,76933,80100,EM60,EM11,True,True
82,cb2ebfd0-eea6-4a01-9d04-07a0a3b427e4,8425.0,46026,49215,EM60,EM11,False,False
83,09f74dcc-b1d2-4b67-b33a-ffed057c1c4c,8415.5,43947,42186,EM60,EM11,True,True
84,4cb75c40-8349-4782-a311-b88c7c5b934f,8395.0,50951,46861,EM60,EM11,False,False
85,254ad28e-66a4-4d60-a347-a2c1382443ef,8393.5,50270,53458,EM60,EM11,True,True
86,9b80d244-42ca-4c84-8949-6051e556656a,8338.5,45690,48879,EM60,EM11,False,False
87,26b996d6-707b-4bc5-bb83-e3deb5bf0263,8337.0,44896,48205,EM60,EM11,False,False
88,d6c0545e-fb29-4bd9-a8f3-4fe00a59d054,8328.5,74528,77695,EM60,EM11,False,False
89,86f59307-c071-4365-922d-edcd38f30566,8320.0,48311,51499,EM60,EM11,False,False
90,fca17f91-a9eb-4c24-aaea-8eeb53592abb,8311.5,46684,49873,EM60,EM11,True,True
91,ae195830-1f8d-4856-a066-2ca4dd181bac,8291.5,45217,48706,EM60,EM11,False,False
92,3d2cd536-64ba-4f74-9dd6-75bd131d08c7,8277.5,46713,49913,EM60,EM11,True,True
93,796ad95b-3f1a-4084-af64-c203afe16f17,8259.5,43065,46254,EM60,EM11,True,True
94,e314db91-3611-40f6-89e7-60af9276e39d,8249.5,43480,48232,EM60,EM11,False,False
95,c0d2edaf-0097-43d3-8b67-9806d9adc3e4,8238.0,72868,76059,EM60,EM11,False,False
96,8d49aa28-5b21-4fa9-97d8-5f52660c86cb,8206.0,45824,49013,EM60,EM11,True,True
97,e32a3731-54e5-4a66-98cf-38f4062d2fd9,8197.0,47740,44870,EM11,EM60,True,True
98,43fb5cc0-ef11-4708-b4f9-198c6f08b071,8178.5,43623,46812,EM60,EM11,False,False
99,d5990224-4190-4918-962e-1299f7ed1dd9,8075.5,75691,78858,EM60,EM11,True,True
100,c91b8e72-535f-4030-9a61-f6e38800ce81,8055.0,41734,45870,EM60,EM11,False,False
101,a042745f-b9b0-4258-ba3f-283a40c8b508,8050.5,43725,46914,EM60,EM11,False,False
102,917c5e37-59c3-47cd-a2c5-36d7aa4fab42,8034.5,49379,46190,EM11,EM60,True,True
103,8f5bfd40-e2b4-49da-a7a8-d0aad7d288c6,8024.0,45345,42487,EM11,EM60,False,False
104,52fd3574-90a7-4f7b-a0f4-63f04b12a91f,8008.0,43171,46360,EM60,EM11,False,False
105,08ed3f0c-d761-4b63-b29c-b44793364d50,8005.0,46787,43598,EM11,EM60,False,False
106,124e9290-0235-41f2-a4e3-3b265fb3656e,7995.0,49774,46585,EM11,EM60,True,True
107,7fee6553-e2a4-4f5a-a31a-cff3d7b31284,7993.5,77496,74932,EM11,EM60,True,True
108,34d5357a-d1ff-4c44-9c00-554776c5abe2,7981.0,49777,46588,EM11,EM60,True,True
109,edb777c3-ed71-402f-b70a-8d7fe4ce8f3b,7964.0,70105,75793,EM11,EM60,True,True
110,a4e44327-52da-4b34-bbe4-b99ae78dcbf3,7936.0,46992,43803,EM11,EM60,True,True
111,b78d17e2-fb1a-4dd5-a6b8-ddf22abc9f17,7936.0,48385,45196,EM11,EM60,True,True
112,8514d19e-60d7-4c89-868e-959264924d72,7921.5,48694,46384,EM11,EM60,True,True
113,0be3c6a2-8316-4f60-8cab-b25ed5df6fad,7889.5,46468,49657,EM60,EM11,True,True
114,201e1b73-f32d-4f5b-ac65-87ec70dce988,7884.5,43585,46774,EM60,EM11,False,False
115,dcf1e136-c7d4-4e69-b298-4ba2d3e9fe2a,7878.5,75434,78601,EM60,EM11,False,False
116,32e6a448-5ecb-44ed-bdc5-c9b89241e37f,7848.0,46621,49810,EM60,EM11,True,True
117,76b684ae-670f-496b-bd63-86e70d042c7b,7832.5,44257,47446,EM60,EM11,False,False
118,9422658c-761c-48ff-abcd-e886d685d716,7786.0,48085,51273,EM60,EM11,False,False
119,dc7bb70b-15ac-411c-aa7a-db9aee7984b7,7783.5,80946,77779,EM11,EM60,True,True
120,1f2e7a6d-4b9a-40f8-8583-2714353ce9f3,7771.0,45272,42730,EM11,EM60,False,False
121,a2790b1a-9116-4871-ab55-31db26f94018,7757.0,42933,39817,EM11,EM60,False,False
122,9304a030-875f-4eb5-ae10-aa3dc0b4fc5c,7722.5,45831,49020,EM60,EM11,False,False
123,2ba42668-3f0b-4e23-897b-9ebc61399755,7707.5,76988,80155,EM60,EM11,False,False
124,f684963b-26da-49a1-932e-0cad1bc7ff09,7707.0,46674,43485,EM11,EM60,True,True
125,4021fdb4-7efb-4afb-b377-518612e4dd60,7690.0,46778,43589,EM11,EM60,False,False
126,7fcdc90b-d035-44cb-8478-bae4e2a6ef35,7669.0,78230,75063,EM11,EM60,True,True
127,080c84c4-e440-4875-9c95-23a40e9843ed,7662.5,43919,47108,EM60,EM11,False,False
128,4e65b564-e896-44c7-9a62-9ced8bb913a9,7642.5,45095,48284,EM60,EM11,False,False
129,a470fe93-dd2e-43c7-99b9-1a395f671836,7632.0,39224,42517,EM60,EM11,True,True
130,7a263218-21ed-4029-88fc-f074f96c6dda,7620.0,42413,45848,EM60,EM11,True,True
131,37c3a14e-5a61-478a-90f9-34de1834f716,7613.0,42145,38956,EM11,EM60,True,True
132,e61abe5b-0a42-4c33-83ec-dfb6d3933a8a,7592.5,45304,48493,EM60,EM11,False,False
133,4b9a2cf7-143e-42cf-a86b-e1f89489978a,7573.0,43776,40587,EM11,EM60,True,True
134,0f980761-8263-46d1-95ae-8b021e5fba8e,7564.5,38994,42183,EM60,EM11,True,True
135,13b738c1-c5cd-4c48-8f9c-4707dcdfedfe,7537.0,46490,43301,EM11,EM60,True,True
136,080600ed-f7ea-4a79-a69d-3268fc1097e4,7536.5,46784,49973,EM60,EM11,True,True
137,25a3b6da-751a-4831-92e9-b88e2a43c55d,7531.0,46228,49445,EM60,EM11,True,True
138,f5d6eefd-c620-4bbf-a502-36251899cef1,7518.5,44981,48056,EM60,EM11,True,True
139,6cf7b317-f1c9-4e60-8d8c-b9a00b208300,7490.0,43019,46208,EM60,EM11,True,True
140,9568ae38-c07a-47c8-97a9-f94c852899c1,7477.0,49841,53029,EM60,EM11,False,False
141,40385104-c3cd-4403-beba-83b816cffdd1,7470.0,50022,53210,EM60,EM11,False,False
142,80da9865-a0ea-4ff1-bf2e-fdbcd8298932,7434.5,73801,76968,EM60,EM11,False,False
143,b9ef50cb-f0e8-4e79-aaf6-856eb499dc5d,7397.0,50492,47304,EM11,EM60,True,True
144,a61c5379-5c15-4bbb-a095-e4af7c791f14,7392.0,76758,74958,EM11,EM60,True,True
145,0a32d7db-58a9-496e-918a-70bd6f174166,7377.5,55253,45010,EM11,EM60,False,False
146,167afb88-c133-4bc4-b815-a814d2bb3974,7368.0,39099,42292,EM60,EM11,True,True
147,30ab782c-e723-469a-9085-3cad0f39a69a,7360.5,51135,54323,EM60,EM11,True,True
148,ec827275-039d-444e-8b62-f85889dc7f61,7345.0,97872,98423,EM11,EM60,False,False
149,258b42ee-c20d-4944-9ee1-4ec20961a3fc,7341.5,78130,74963,EM11,EM60,True,True
150,1bae7afd-647e-4160-af5d-d2efe5e48062,7331.5,72358,76059,EM60,EM11,True,True
151,1ea3f220-9147-4674-9f60-0f85e4dc8c09,7327.0,48768,45579,EM11,EM60,True,True
152,a87d4e25-741f-4309-bf10-b4540a01da66,7326.5,46041,49230,EM60,EM11,True,True
153,2ccdf31e-6671-466a-b23e-1e06239effd0,7291.5,42480,45669,EM60,EM11,False,False
154,fa0598cc-b8fc-4f4e-90c7-70889f138b9f,7251.5,45262,48451,EM60,EM11,False,False
155,61b21523-9524-40d8-83fa-0c6ebbb7c3d0,7245.5,45524,48713,EM60,EM11,False,False
156,62084521-75ab-4cc6-947a-fdcb4a96e825,7226.5,43969,47158,EM60,EM11,True,True
157,d276ef2e-b2b1-4ac3-b555-ccfce9dd1218,7222.5,51218,54406,EM60,EM11,False,False
158,20ccb456-9d34-4785-a38e-69af7e5cd680,7221.0,44538,37791,EM11,EM60,False,False
159,d3eb014e-8756-41ad-9379-46814d2abf6c,7147.5,45698,48887,EM60,EM11,False,False
160,72356a5c-4754-4b38-a713-81998c388664,7140.5,76295,79462,EM60,EM11,True,True
161,314de140-3eab-4ed1-bfc3-c55864715374,7132.0,48272,45083,EM11,EM60,False,False
162,42967efc-3ae9-4ece-b229-3b4c601e1c33,7130.5,72036,76059,EM60,EM11,False,False
163,d4cb9301-0d7f-44c9-8ca2-d00aac322411,7125.0,49972,46783,EM11,EM60,False,False
164,ac5cc8a1-3365-4297-9e79-e23d9591c532,7118.5,42023,46204,EM60,EM11,True,True
165,a160541b-d04d-4008-b4c5-d66d53e34106,7115.0,47774,50962,EM60,EM11,True,True
166,8f04fcc8-cdd0-4269-a7bb-c1b87b250951,7114.5,72063,76062,EM60,EM11,True,True
167,fa6df5b7-887b-4833-b2e5-454bae3dadb8,7111.0,42142,38953,EM11,EM60,True,True
168,07e2ffc9-2e33-4b3d-bd65-a0fc3a5e580f,7108.5,44687,47876,EM60,EM11,True,True
169,e53f4e28-c209-464a-a527-9b1772091744,7066.0,42182,37189,EM11,EM60,False,False
170,6a669039-82e6-4a3b-a8eb-b10fb26acad4,7060.5,39274,42533,EM60,EM11,True,True
171,db861fc1-6d30-47a2-8d33-2d76bd1ec38d,7047.0,75683,72892,EM11,EM60,True,True
172,2e5db4ce-357e-4ec3-989e-cf6a3b942784,7046.5,46566,49755,EM60,EM11,False,False
173,af2af0a7-b259-41da-ade4-8a72002cf400,7043.5,80602,77435,EM11,EM60,True,True
174,4df74d7b-f2e7-40d3-877f-c3bb7d59b54d,7031.5,73528,77157,EM60,EM11,True,True
175,81dbb163-a09a-4c14-b73d-a8cdf0e11f74,7026.5,79411,76244,EM11,EM60,True,True
176,2d64105a-dd41-4f5e-83af-50136fe52ca4,7026.5,79751,76584,EM11,EM60,False,False
177,2d704f39-e475-4256-b4cf-992f7118ec6a,7012.0,40099,47560,EM11,EM60,False,False
178,77416e21-b0a7-49f3-a74e-4710fcb30579,7007.5,43158,46354,EM60,EM11,True,True
179,512cf818-8c3b-46cf-9b2e-ba07bfecb64d,6998.0,75967,79134,EM60,EM11,True,True
180,e661b347-563e-49a5-9fbd-11163bd71cb2,6992.5,76167,79334,EM60,EM11,True,True
181,92712b1d-99e6-4291-a3dd-21f9dc7f005b,6987.5,46197,49386,EM60,EM11,False,False
182,acea3b10-1352-40f0-9a53-4873e8a989b4,6969.5,74740,78130,EM60,EM11,True,True
183,745320c6-8ac7-4235-83cb-a27bb5015256,6959.5,73520,76687,EM60,EM11,False,False
184,bcd85a66-504b-45dc-ab3a-61c23b729b3b,6949.0,55220,46320,EM11,EM60,False,False
185,9980953e-1b93-46fc-963d-8ce1b5d088bf,6943.0,45780,42722,EM11,EM60,True,True
186,6bc871d3-1c4e-4596-a8c9-eddeb12f3a20,6940.0,44161,40972,EM11,EM60,True,True
187,702623e7-2950-46b9-a0af-fcd09ad3537a,6932.0,48106,44989,EM11,EM60,False,False
188,99a22923-64d7-4bd9-b6ce-ad1fcfe7174d,6928.5,77994,74827,EM11,EM60,False,False
189,904d95c2-e6b2-4782-b5c3-32cb1d0805a6,6926.0,46922,43765,EM11,EM60,False,False
190,f2318ee9-f891-442a-a681-c488c1e6a8aa,6925.0,72118,78109,EM11,EM60,True,True
191,0f5c3675-1589-4bb5-8ada-30e8a23b02d5,6918.0,48844,52032,EM60,EM11,False,False
192,06f97343-5e55-435b-8848-4af18cba4a22,6907.5,47124,50313,EM60,EM11,False,False
193,ba1358cf-7f03-4dd8-994d-a9b883b6fa4b,6902.5,38953,42038,EM60,EM11,False,False
194,63d29b1a-3d76-4eda-89fd-40dd761c684f,6880.5,72737,76059,EM60,EM11,False,False
195,c6f1f26a-7dc8-4a03-8f88-93c8c059687c,6876.5,75877,72892,EM11,EM60,True,True
196,9b3de05b-0a70-4377-be7e-451957cf51e7,6870.0,50489,47301,EM11,EM60,True,True
197,2f10153c-77a6-4448-a2ce-30023b665583,6865.0,6684,4884,EM60,EM11,True,True
198,ee5e887d-efbf-470f-b604-7ff304edd277,6860.0,77997,81164,EM60,EM11,False,False
199,18b9eb48-a232-4320-9245-266093504171,6841.5,46068,49257,EM60,EM11,True,True
200,f6e77d55-5ca2-4acf-8f3b-e24d68be506e,6840.0,81682,78515,EM11,EM60,True,True
201,b6bf1f91-41ce-4c2d-9ec8-a185990be46e,6818.0,48850,45661,EM11,EM60,True,True
202,ac21d2cf-627d-4b20-bb18-7ee1f6a713a3,6805.0,47984,44989,EM11,EM60,False,False
203,5bebf9fb-09c6-44be-ad80-0ec56b953a51,6772.5,46058,49247,EM60,EM11,False,False
204,8fed9d16-71e4-4a96-bbf0-43d255094bfb,6768.5,48965,44399,EM11,EM60,False,False
205,415c46eb-975c-4e01-a9ad-889da0c53085,6764.0,48507,45318,EM11,EM60,True,True
206,99d4d0db-d6b0-428d-8556-867d780d564c,6759.5,45762,48951,EM60,EM11,False,False
207,edfaa421-98df-47b2-80a5-02898ffc5515,6750.0,46389,54632,EM11,EM60,False,False
208,6d7e2c5d-bd35-47ab-8de4-7211a48f9219,6742.5,43138,46327,EM60,EM11,True,True
209,a8e84495-adb3-459b-a1e6-b3627af3f193,6724.0,48413,45224,EM11,EM60,False,False
210,00d61a15-82b4-422f-8172-b0385583be4d,6722.5,51856,55044,EM60,EM11,True,True
211,e8e28b5a-1a0f-4046-893b-7ba6b5945dd1,6711.5,42673,45862,EM60,EM11,True,True
212,4ed5fef8-1d83-4a80-8669-ab599d529db0,6709.5,47633,50821,EM60,EM11,True,True
213,d49dbaab-8884-4e3d-ae17-7548f670e10e,6705.5,74820,77988,EM60,EM11,True,True
214,76786924-840a-4d02-b6f4-9186be45bd7f,6704.5,47539,50727,EM60,EM11,False,False
215,23057354-60eb-4399-b6aa-1c92c6c15800,6688.0,45891,42722,EM11,EM60,True,True
216,1ec3e9c4-2692-4ed9-87f5-53475c5afbd6,6687.5,46475,43844,EM11,EM60,True,True
217,9fbb033e-44ec-4459-8f00-34adc3ce8f66,6687.0,48497,63074,EM60,EM11,True,True
218,6836e13d-8adc-4319-b54b-a0f45acdfcf8,6683.5,42373,45562,EM60,EM11,True,True
219,05bbabfa-d240-44f5-954b-d9ee8ed27f95,6674.0,47727,44538,EM11,EM60,True,True
220,757ce163-d0bf-48a4-acf7-7e0a2f4fee0d,6661.5,75608,78775,EM60,EM11,False,False
221,7263b4f0-9c81-4b71-9b9d-a441c89f52ca,6659.0,72291,76059,EM60,EM11,False,False
222,7be5b8c7-c0df-463b-9fff-39db9acddb3e,6657.5,47805,50993,EM60,EM11,True,True
223,3c3f6b75-25e0-48b7-af85-e9560885cf43,6636.0,42142,39644,EM11,EM60,False,False
224,d373b8ff-29fe-4e56-8d41-095484fefdd6,6630.5,75315,78482,EM60,EM11,True,True
225,60e84bd9-41ef-4df4-8d35-859b7f55a872,6620.5,54488,44816,EM11,EM60,True,True
226,cf318f4b-6665-4ecf-bf59-04b66ac10b84,6617.0,77481,74314,EM11,EM60,True,True
227,e5f5634d-9a40-4197-8ccf-fc9f800705bf,6608.0,45701,50219,EM60,EM11,True,True
228,67b8cd79-7558-41ca-b996-66300208801d,6603.5,43589,46778,EM60,EM11,True,True
229,ce949824-1e05-4710-8288-e1c1bccf0c7f,6574.0,49445,46256,EM11,EM60,False,False
230,5f72fbd5-cbb2-4669-8e85-8bf6c4e27894,6568.0,48214,45025,EM11,EM60,False,False
231,b7c211df-43ce-4fbd-b3e5-e3f5fb3d7887,6562.0,49202,46013,EM11,EM60,True,True
232,bd57ae67-85b8-45c6-a576-bd3d442d7a2a,6559.5,50118,46940,EM11,EM60,True,True
233,5145d24f-a985-4127-a341-71a5e26d2aae,6555.0,47792,44603,EM11,EM60,False,False
234,ccc83ff5-d642-4a62-88bb-79138b8a3283,6536.0,56183,53872,EM60,EM11,False,False
235,59bfbf89-9008-48ce-aa99-c4b2a31c4123,6535.5,43921,48538,EM60,EM11,False,False
236,782d0e32-7a9a-4dbc-9045-c61af1b451b9,6519.0,74638,77805,EM60,EM11,False,False
237,eb117fcb-deab-44bd-ac84-c0f02c182b63,6514.0,72901,76110,EM60,EM11,False,False
238,d96ba214-229a-43f1-91e2-75760671f12b,6505.5,79687,76628,EM11,EM60,False,False
239,e1f90e74-02da-4b8d-bb92-338b0efd7d0d,6502.0,74442,77609,EM60,EM11,True,True
240,7d9e51b4-ccfe-443d-a066-c8f1bf77c489,6495.0,75195,78362,EM60,EM11,True,True
241,2c153411-c07d-4e96-9f12-84f6fa722fad,6493.0,47143,43954,EM11,EM60,True,True
242,305fdcdb-e4b0-43af-9d6b-f7f89e0b0cb1,6493.0,44683,49362,EM60,EM11,True,True
243,7d3056aa-b30c-4121-80f5-d8027667be95,6491.5,80230,77063,EM11,EM60,False,False
244,83b4812d-0e01-4a30-a3ae-774bb6f97e73,6490.0,49021,45832,EM11,EM60,False,False
245,e1cd0c50-8111-4778-8ea8-cffdf69274cd,6484.5,43381,40192,EM11,EM60,False,False
246,6b69ef51-d284-4633-a4f3-2d9683f84e90,6475.5,47815,51003,EM60,EM11,False,False
247,eee1c138-c1bd-4833-8ce0-7d015803e639,6467.5,77594,80761,EM60,EM11,True,True
248,4a46fe1f-fb0e-49d3-aa8c-842ff67f7144,6467.0,45634,42488,EM11,EM60,False,False
249,26cab968-3c28-4454-8657-9c08b7582360,6459.0,49130,45941,EM11,EM60,False,False
250,542db5cd-a085-4144-a2fb-4a03f0e681c2,6456.0,77675,80842,EM60,EM11,False,False
251,2f5395be-0b96-4ef9-a5b9-07418abb1127,6447.5,46723,49913,EM60,EM11,False,False
252,8d2962d9-573e-42b1-99e9-e960f9bcbd34,6434.0,37666,34751,EM11,EM60,True,True
253,79f5a2de-6aed-448e-8cfa-ef45b7d5319a,6428.0,47401,45304,EM11,EM60,False,False
254,bdfa45f5-5dea-4ca4-92bc-b0ad8697c3ee,6424.5,75609,78776,EM60,EM11,True,True
255,d6b1b517-33ea-4cb1-a6fa-9d62d2237bf5,6411.5,78532,75365,EM11,EM60,True,True
256,7d5e65fb-29a5-4a91-84c5-ec80b87c5ec7,6406.0,48164,45045,EM11,EM60,False,False
257,8e3ea859-4d45-43dc-a113-1dde0368648a,6405.0,47534,44345,EM11,EM60,True,True
258,1967ddf4-2165-473f-b96b-1310397080b9,6388.5,40934,44123,EM60,EM11,False,False
259,ef972cdd-f50d-4c20-9b00-91b0569f972c,6388.0,57520,50520,EM60,EM11,True,True
260,7104c6be-c331-4c78-813e-c9458eeb758b,6372.0,49375,46466,EM11,EM60,False,False
261,d1b41694-f52b-4344-905c-2d1d5390b5ef,6371.0,63067,59880,EM11,EM60,True,True
262,ae0799a1-9d28-4702-8b2a-fe7d92a29de3,6365.5,51348,65681,EM60,EM11,False,False
263,3da2f3a4-3a7f-4973-bc24-e5202e6432a7,6327.5,47735,44546,EM11,EM60,True,True
264,d48d456b-07c7-43d5-b7b1-4d6e2e08f6fc,6319.5,58587,61774,EM60,EM11,True,True
