,read_name,avg_match,ref_start_primary,ref_start_secondary,ref_name_primary,ref_name_secondary,is_reverse_primary,is_reverse_secondary
24,c13bc551-5153-4610-b48e-87dd1705cf75,8863.5,74945,72892,EM11,EM60,True,True
25,741e2322-36b4-46ce-93a1-5a5aa1c7a4ea,8861.5,52687,49499,EM11,EM60,True,True
26,9d3f4b1e-5a38-46ef-95bd-6e0f689145fa,8842.0,51203,42254,EM11,EM60,True,True
27,0e5b6c5e-af4d-4555-b713-70e11ef8ac49,8813.0,44724,41535,EM11,EM60,False,False
28,e7bd48a1-096b-4dab-9771-588ea89c3c61,8801.0,75986,72892,EM11,EM60,True,True
29,6c3c7062-e8af-42e3-90d3-7a2a0db8bd0c,8774.0,46834,43645,EM11,EM60,True,True
30,c593a30a-e6ab-4897-b191-d0759ff6f9df,8738.5,46102,42924,EM11,EM60,True,True
31,8e12c3cc-f627-46c1-a3ed-548ffa9a8011,8629.5,42892,39724,EM11,EM60,True,True
32,18b97659-3e44-4281-88da-77e06597e137,8575.0,75879,72892,EM11,EM60,True,True
33,d65017e7-c925-462b-901a-622cf11fc375,8573.0,44104,40915,EM11,EM60,True,True
34,0e386a24-12dd-49a9-bbee-466f5c082275,8564.5,49230,46041,EM11,EM60,False,False
35,ca7e65f4-f31b-4a70-a87e-b549b143756f,8536.5,76956,73789,EM11,EM60,True,True
36,c36bd050-d883-4d71-bc29-fe20118603fd,8487.5,79497,76330,EM11,EM60,False,False
37,3463a373-0032-4932-8053-5f326dfc017e,8468.0,49758,46569,EM11,EM60,True,True
38,dd10d018-3dd9-4d18-a4e1-58b1e9566e0d,8439.5,52079,43121,EM11,EM60,False,False
39,b5b0649d-7044-4afa-ad6a-c095fc1f2d64,8414.0,43652,40463,EM11,EM60,False,False
40,64f68b32-5059-465b-bbcb-a9d5c74855d5,8229.0,76138,72971,EM11,EM60,True,True
41,f465661e-ac23-4e98-ba75-bcba13ba28d3,8216.0,46121,42932,EM11,EM60,False,False
42,be8de16d-d771-4ea0-8a3b-0d5ae78af51e,8152.5,47673,44484,EM11,EM60,True,True
43,e0617527-7d84-4dc1-82d0-b1d822e20322,8125.5,46009,42833,EM11,EM60,False,False
44,90bdc489-66d1-45e9-a2e8-55778c60234d,8121.5,48105,44920,EM11,EM60,False,False
45,c8bc9bfd-8cfe-4661-8613-d0b47f2d8a0f,8111.5,49516,46327,EM11,EM60,True,True
46,7d683396-1cd3-4c31-abd4-54972be83a8f,8084.5,78363,75196,EM11,EM60,True,True
47,ae1027a2-331c-4068-8ea1-841c0034ba38,8012.5,42318,39129,EM11,EM60,False,False
48,aeb776b4-3119-4fd7-9a1b-cf56a1167e16,7991.5,75296,73513,EM11,EM60,True,True
49,a1fa2c1a-e837-43ff-afd5-e2477bbe95f7,7963.5,48666,46187,EM11,EM60,True,True
50,32d393c6-6268-4738-a219-6314ee2ffdba,7946.0,49238,46049,EM11,EM60,True,True
51,58c33ad8-09ac-4d2e-97cc-cd527241ade0,7891.5,43395,56194,EM11,EM60,True,True
52,fae66bd8-023a-4042-aeeb-a743aba99b36,7854.0,49720,46531,EM11,EM60,True,True
53,f920ee71-d5e5-4032-8627-aa46628741d6,7852.0,49653,46464,EM11,EM60,False,False
54,886c53d5-0383-43d4-b1af-da6c2f0ee04a,7849.0,50052,46863,EM11,EM60,False,False
55,e25e9476-7d20-4014-bc17-0c752c21fb5f,7831.0,48072,45024,EM11,EM60,True,True
56,31299ecb-0fc4-4da6-96e3-22930a9e340f,7824.0,78909,75742,EM11,EM60,True,True
57,81b442b3-83dc-4e81-b918-e0ebce6af5dd,7798.0,47546,44989,EM11,EM60,False,False
58,747eed5c-0ff3-4f76-8ea5-9a2702b23c17,7766.0,43179,40290,EM11,EM60,False,False
59,871cdc07-0f27-484d-8f05-36de43e0959b,7766.0,77510,74491,EM11,EM60,True,True
60,c0f96e5d-af67-4294-91d2-f2809425ec1b,7743.0,44969,42924,EM11,EM60,True,True
61,45d10763-e80c-42e4-936b-3b1a43c38968,7724.0,49302,46113,EM11,EM60,True,True
62,810c814d-1599-4488-9c7a-ab3e72d243f8,7718.0,76615,73456,EM11,EM60,True,True
63,51d5259b-b7e8-4f0f-bdb6-ea3dae327c23,7696.0,49242,46053,EM11,EM60,True,True
64,9d85effc-0194-4925-8611-a361f8435283,7670.0,48639,45450,EM11,EM60,True,True
65,aa843b92-4b65-4351-ab0d-0a5d498d7e95,7650.0,46491,43302,EM11,EM60,True,True
66,2261ffec-5ae4-4c41-992d-082221db9840,7589.0,50135,46946,EM11,EM60,True,True
67,c262026a-c9b7-4c5f-98eb-fc6ff9cfd82d,7588.0,79981,76814,EM11,EM60,True,True
68,f684af8a-4acf-40db-9e70-cd00b594f9d7,7533.0,42260,39103,EM11,EM60,False,False
69,a59888d7-f980-4ae3-89ed-13e50b1c1100,7500.0,36968,47050,EM11,EM60,False,False
70,ba61c654-b9e1-4574-be4b-177dd836ad28,7497.5,62630,59443,EM11,EM60,True,True
71,ad48c35b-548e-4334-b461-6bd04b4db7c3,7472.5,50235,47046,EM11,EM60,True,True
72,a22c78a0-4859-48fd-8b7c-9309188f1970,7466.0,80414,77247,EM11,EM60,True,True
73,f53e953c-4ad4-471e-b24c-953288c3dace,7412.5,55718,49589,EM11,EM60,False,False
74,ac0bdddd-f140-4c41-bafb-1c342bc8702b,7389.0,76874,73739,EM11,EM60,True,True
75,55bd0f58-08d7-414b-8843-e22e435cc34e,7333.0,42218,39029,EM11,EM60,True,True
76,e34c954d-8481-4b4e-aa56-552ab718b54d,7306.5,50029,46840,EM11,EM60,False,False
77,fd2f4e3d-69bd-4255-a005-05b9dd63f25a,7290.0,44737,41548,EM11,EM60,True,True
78,a2ea4e93-aeb8-403a-8ed5-45d32feb3620,7276.0,77765,74932,EM11,EM60,True,True
79,9ec0c2ef-261d-469c-a11e-e075fb77481a,7276.0,79749,76584,EM11,EM60,True,True
80,57fb8540-69cd-49ed-acc5-a5d39b240495,7266.0,47397,44208,EM11,EM60,False,False
81,edd05132-dad8-432a-9abf-d503c38959af,7263.0,49962,46773,EM11,EM60,True,True
82,b4d08ffc-996d-45e0-959d-6e8039e4521d,7251.0,78368,99467,EM11,EM60,True,True
83,020b5cf8-85d7-484d-ab97-de7867f4e2a3,7220.0,47672,44483,EM11,EM60,True,True
84,47cc40ae-3729-4872-9cc9-7935ef629b61,7198.0,50615,47427,EM11,EM60,False,False
85,f29cd143-3e9d-43f1-9105-4fe5d2975edd,7197.0,42141,48331,EM11,EM60,False,False
86,4d04047a-3928-44e3-b1fc-c2ea7edb06e0,7190.5,42185,38996,EM11,EM60,True,True
87,d490bef9-3e15-4d50-8b61-09dd4ff7f04f,7161.0,75303,72892,EM11,EM60,False,False
88,8902a91a-bb1c-4f77-934b-5dd9313c64de,7158.5,42309,39120,EM11,EM60,False,False
89,6b4badf6-b1d9-4cbe-a71f-dd98c0184012,7154.5,78429,75262,EM11,EM60,False,False
90,95b5a67e-2fc9-4f4e-80c7-6533c8244b43,7152.0,49511,46322,EM11,EM60,False,False
91,30cdf7c3-af09-46e2-bfde-8aac9b25e3dd,7146.0,48248,45059,EM11,EM60,True,True
92,b8d5524f-5175-477b-a352-140e090ecccb,7134.0,52162,62766,EM11,EM60,False,False
93,1b78bb41-4be8-43e7-b8d4-6d1485f440db,7119.0,75853,72892,EM11,EM60,True,True
94,f0913582-0f05-403c-8aba-bad6e92a4a07,7102.0,79351,76184,EM11,EM60,True,True
95,55f352a1-ca35-41c4-8f95-64a65fa6b15c,7063.0,49551,46362,EM11,EM60,True,True
96,e8c58e2c-d948-48a4-b813-6553af0eaa3a,7032.0,77234,74963,EM11,EM60,True,True
97,199d150f-95c2-43cb-aba3-427e7337fe6d,7024.5,45342,42168,EM11,EM60,True,True
98,759ffa9f-36ec-419c-92df-6a325efa8630,7015.0,49134,45945,EM11,EM60,False,False
99,ee00fefd-e84e-4737-aca4-cd046e1f450a,6984.5,48167,44989,EM11,EM60,False,False
